birth_rate,country,gdp,health_exp_percent_gdp,health_exp_per_capita,infant_mortality_rate,internet_usage,life_expectancy_female,life_expectancy_male,mobile_phone_usage,no_of_records,population_0_to_14,population_15_to_64,population_65_plus,population_total,population_urban,region,tourism_inbound,tourism_outbound,year,header,personal,business,total,africa,americas,east_asia_and_pacific,europe,middle_east,south_asia,others
0.019,grenada,825925911,0.06,474,0.012,0.2,74,70,0.6,1,0.282,0.643,0.074,103932,0.358,The Americas,127000000,11000000,2008,Data,104,26,130,1,66,1,45,0,0,18
0.033,guatemala,39136441799,0.069,199,0.03,0.1,74,67,1.1,1,0.422,0.534,0.044,13648307,0.484,The Americas,1068000000,741000000,2008,Data,1320,395,1715,0,1518,30,165,0,0,2
0.039,guinea,4515824643,0.06,26,0.077,0,55,54,0.3,1,0.432,0.536,0.032,10314678,0.34,Africa,2400000,30000000,2008,Data,14,9.7,23.7,10,2.4,1.6,7.7,0.7,0.4,0.9
0.027,haiti,6548530572,0.055,36,0.061,0.1,63,59,0.3,1,0.369,0.587,0.044,9638255,0.49,The Americas,276000000,383000000,2008,Data,238,20,258,0,199,0,21,0,0,37
0.028,honduras,13789720387,0.084,159,0.023,0.1,75,70,0.8,1,0.38,0.578,0.042,7322368,0.504,The Americas,620000000,385000000,2008,Data,583,286,869,0.2,789.8,8.5,69.2,0.1,0.3,0.5
0.01,hungary,1.54E+11,0.075,1146,0.006,0.6,78,70,1.2,1,0.149,0.688,0.163,10038188,0.679,Europe,7113000000,3833000000,2008,Data,37704,1850,39554,21,548,433,38552,0,0,0
0.022,india,1.22E+12,0.039,43,0.05,0,67,63,0.3,1,0.31,0.641,0.049,1174662334,0.302,Asia,12462000000,12083000000,2008,Data,3724,1558,5282,136,1071,866,1956,166,1052,35
0.021,indonesia,5.10E+11,0.028,61,0.03,0.1,72,68,0.6,1,0.3,0.65,0.049,234243489,0.483,Asia,8150000000,8801000000,2008,Data,3801,2433,6234,30,240,4849,925,67,124,0
0.017,ireland,2.64E+11,0.091,5393,0.004,0.7,82,78,1.2,1,0.21,0.679,0.111,4489544,0.613,Europe,9967000000,10539000000,2008,Data,6819,1207,8026,54,985,256,6731,0,0,0
0.022,israel,2.13E+11,0.076,2076,0.004,0.6,83,79,1.3,1,0.274,0.624,0.103,7308800,0.917,Middle East,5509000000,4693000000,2008,Data,2238,334,2572,74,783,130,1521,18,33,13
0.01,italy,2.31E+12,0.089,3441,0.004,0.4,85,79,1.5,1,0.14,0.66,0.2,58826731,0.681,Europe,48757000000,37807000000,2008,Data,58327,12392,70719,361,3922.7,1362.7,64491.5,311.5,269.3,0
0.016,jamaica,13676837630,0.054,272,0.017,0.2,75,70,1,1,0.3,0.622,0.078,2671934,0.534,The Americas,2222000000,312000000,2008,Data,1658,109,1767,1,1470,8,286,1,1,0
0.009,japan,4.85E+12,0.086,3259,0.003,0.8,86,79,0.9,1,0.135,0.649,0.216,127704040,0.889,Asia,13781000000,38976000000,2008,Data,6896,1455,8351,21,1006,6307,910,4,103,1
0.03,jordan,21971835256,0.088,326,0.019,0.2,75,72,0.9,1,0.362,0.605,0.033,5786000,0.82,Middle East,3539000000,1140000000,2008,Data,3332,397,3729,50,200,146,658,1777,74,824
0.023,kazakhstan,1.33E+11,0.039,332,0.023,0.1,72,62,1,1,0.245,0.684,0.071,15674000,0.541,Asia,1255000000,1361000000,2008,Data,2923,1194,4117,2,30,198,3853,5,24,5
0.038,kenya,30465489796,0.042,33,0.056,0.1,59,56,0.4,1,0.426,0.547,0.026,38773277,0.228,Africa,1398000000,266000000,2008,Data,1094,109,1203,136,89,111,819,0,0,48
0.024,kiribati,135044456,0.132,183,0.049,0.1,70,64,0,1,0.35,0.613,0.037,94832,0.436,Oceania,2900000,12700000,2008,Data,2.7,1.2,3.9,0,0.9,2.5,0.3,0,0,0.2
0.021,kuwait,1.47E+11,0.019,1049,0.01,0.4,75,73,0.6,1,0.254,0.721,0.025,2702221,0.982,Middle East,610000000,8341000000,2008,Data,245,15,260,65,219,244,181,2778,1225,24
0.011,latvia,33669367720,0.066,979,0.009,0.6,78,67,1.1,1,0.141,0.679,0.18,2177322,0.678,Europe,1134000000,1250000000,2008,Data,4618,878,5496,0,38,22,5410,0,4,0
0.028,lesotho,1630667593,0.089,73,0.082,0,46,46,0.3,1,0.385,0.571,0.044,1972199,0.238,Africa,30000000,248000000,2008,Data,254,39,293,259,5,6,23,0,0,0
0.011,lithuania,47438363056,0.066,934,0.007,0.6,78,66,1.6,1,0.156,0.69,0.154,3198231,0.668,Europe,1316000000,1567000000,2008,Data,1051,560,1611,2.3,29.8,56.6,1509.9,0,0,12.7
0.036,madagascar,9413002737,0.043,20,0.047,0,64,61,0.2,1,0.44,0.531,0.029,19926785,0.307,Africa,620000000,143000000,2008,Data,267,108,375,84,11,16,262,0,0,2
0.042,malawi,4276769712,0.084,25,0.059,0,52,52,0.1,1,0.46,0.509,0.03,14138207,0.153,Africa,43000000,86000000,2008,Data,370,372,742,574,45,12,98,2,10,1
0.018,malaysia,2.31E+11,0.034,288,0.007,0.6,77,72,1,1,0.287,0.667,0.046,27302348,0.692,Asia,18553000000,7724000000,2008,Data,18921,3131,22052,127,345,18973,1026,216,826,539
0.022,maldives,1891633531,0.079,475,0.014,0.2,77,75,1.4,1,0.313,0.637,0.049,313843,0.376,Asia,1559000000,211000000,2008,Data,683,0,683,6,14,127,498,9,29,0
0.048,mali,8737687353,0.067,45,0.088,0,53,53,0.3,1,0.465,0.505,0.03,13138299,0.344,Africa,286000000,228000000,2008,Data,115.7,74.3,190,47,20,5,101,4,0,13
0.01,malta,8554293727,0.082,1596,0.006,0.5,82,77,0.9,1,0.162,0.699,0.139,409379,0.943,Europe,1336000000,361000000,2008,Data,1178,112,1290,0,18,0,1195,9,0,68
0.013,mauritius,9641077098,0.046,362,0.014,0.2,76,69,0.8,1,0.224,0.704,0.072,1268565,0.41,Africa,1823000000,489000000,2008,Data,933,37.5,970.5,213,14,40,609,7,46,1
0.02,mexico,1.10E+12,0.058,598,0.015,0.2,79,74,0.7,1,0.31,0.633,0.057,114968039,0.772,The Americas,14726000000,10246000000,2008,Data,22138,792,22930,13,19818,105,1502,0,0,1492
0.022,mongolia,5623236708,0.064,136,0.032,0.1,70,62,0.7,1,0.273,0.689,0.038,2632834,0.656,Asia,272000000,249000000,2008,Data,361,85.4,446.4,0.6,15.8,266.6,161.1,0.6,1.4,0.3
0.042,mozambique,9891003405,0.055,24,0.078,0,50,47,0.2,1,0.452,0.516,0.032,22762525,0.305,Africa,213000000,235000000,2008,Data,979,214,1193,1213,39,19,162,0,0,6
0.025,nepal,12545438605,0.061,27,0.04,0,67,65,0.2,1,0.383,0.57,0.047,26249412,0.162,Asia,353000000,545000000,2008,Data,427,73,500,1,42,129,147,6,150,25
0.015,new zealand,1.30E+11,0.093,2820,0.005,0.7,82,78,1.1,1,0.208,0.666,0.125,4268900,0.861,Oceania,5152000000,3006000000,2008,Data,2135.6,311.6,2447.2,28.5,295.9,1508.8,518.8,13.3,26.9,55
0.025,nicaragua,8491371523,0.072,105,0.024,0.1,76,70,0.5,1,0.358,0.598,0.044,5667983,0.567,The Americas,301000000,332000000,2008,Data,701,157,858,1,714,9,58,0,2,74
0.05,niger,5403364454,0.071,26,0.072,0,56,56,0.1,1,0.496,0.479,0.026,14737895,0.172,Africa,86000000,98000000,2008,Data,36,37,73,47,5,3,18,0,0,0
0.042,nigeria,2.08E+11,0.065,88,0.088,0.2,51,50,0.4,1,0.438,0.535,0.027,151208080,0.417,Africa,959000000,11009000000,2008,Data,3689,2131,5820,4015,244,338,964,105,137,17
0.013,norway,4.54E+11,0.09,8626,0.003,0.9,83,78,1.1,1,0.191,0.661,0.148,4768212,0.785,Europe,5702000000,15118000000,2008,Data,3212,1135,4347,0,136,29,3967,0,0,215
0.022,oman,60743823637,0.021,473,0.01,0.2,78,73,1.2,1,0.311,0.665,0.024,2593523,0.741,Middle East,1105000000,1197000000,2008,Data,1268.392,271.175,1539.567,0,0,0,0,0,0,0
0.027,pakistan,1.70E+11,0.033,29,0.076,0.1,67,65,0.5,1,0.365,0.593,0.043,167008083,0.358,Asia,986000000,2163000000,2008,Data,614,209,823,16,156,76,389,29,153,4
0.021,panama,24884000000,0.073,473,0.018,0.3,80,74,1.1,1,0.299,0.636,0.065,3553480,0.645,The Americas,2208000000,560000000,2008,Data,643,401,1044,1,984,33,118,0,0,0
0.031,papua new guinea,8010370370,0.046,56,0.053,0,64,60,0.1,1,0.395,0.578,0.027,6550877,0.131,Oceania,3800000,75000000,2008,Data,42,78,120,1,8,94,9,0,2,0
0.025,paraguay,18504128632,0.056,167,0.022,0.1,74,70,0.9,1,0.344,0.606,0.05,6236005,0.58,The Americas,128000000,208000000,2008,Data,381,47,428,0.3,384,8,34,0.6,0.4,0
0.021,peru,1.21E+11,0.057,255,0.017,0.3,76,71,0.7,1,0.308,0.635,0.057,28625628,0.762,The Americas,2396000000,1432000000,2008,Data,2005,53,2058,4,1486,109,454,0,4,1
0.026,philippines,1.74E+11,0.038,74,0.026,0.1,71,65,0.8,1,0.36,0.604,0.036,90371287,0.458,Asia,3024000000,2553000000,2008,Data,2620,465,3085,3,685,1799,323,37,44,249
0.011,poland,5.29E+11,0.069,956,0.006,0.5,80,71,1.2,1,0.154,0.713,0.133,38125759,0.611,Europe,12837000000,10689000000,2008,Data,9170,3790,12960,15,380,220,59290,10,20,0
0.012,russian federation,1.66E+12,0.051,594,0.012,0.3,74,62,1.4,1,0.147,0.718,0.135,141956409,0.736,Europe,15821000000,26401000000,2008,Data,19564,4112,23676,36,503,1478,21187,39,96,337
0.038,rwanda,4674053754,0.101,47,0.05,0,61,59,0.1,1,0.447,0.53,0.023,10222961,0.22,Africa,224000000,146000000,2008,Data,326.4,342.1,668.5,557.5,31.2,7.3,50.1,3.8,19.2,0
0.037,sao tome and principe,183464986,0.063,75,0.043,0.2,67,64,0.3,1,0.416,0.546,0.038,168253,0.604,Africa,7700000,300000,2008,Data,13.9,0.6,14.5,2.5,0.4,0,6.4,0,0,5.2
0.022,saudi arabia,5.20E+11,0.031,566,0.016,0.4,76,73,1.4,1,0.32,0.65,0.03,26366358,0.816,Middle East,6775000000,16005000000,2008,Data,11097,3660,14757,1033,297,941,1185,9334,1967,0
0.018,seychelles,967211975,0.027,289,0.012,0.4,79,68,1,1,0.229,0.696,0.075,86956,0.518,Africa,46000000,7000000,2008,Data,149,10,159,19,4,3,125,5,2,0
0.04,sierra leone,2505620416,0.142,64,0.12,0,44,44,0.2,1,0.424,0.551,0.025,5532139,0.376,Africa,34000000,24000000,2008,Data,23,13,36,12,7,3,13,1,0,0
0.01,singapore,1.92E+11,0.04,1577,0.002,0.7,83,78,1.3,1,0.181,0.733,0.086,4839400,1,Asia,10714000000,16340000000,2008,Data,7050.6,3065.5,10116.1,86,505,7070,1334,88,1027,6
0.011,slovenia,54554616826,0.083,2265,0.003,0.6,82,75,1,1,0.139,0.698,0.162,2021316,0.502,Europe,2954000000,1610000000,2008,Data,1578,380,1958,4,66,86,1803,0,0,0
0.034,solomon islands,608292552,0.056,72,0.028,0,68,65,0.1,1,0.41,0.558,0.032,503541,0.191,Oceania,40600000,40500000,2008,Data,9.7,6.5,16.2,0,1.2,13.8,1.1,0,0,0.2
0.022,south africa,2.73E+11,0.08,437,0.046,0.1,54,51,0.9,1,0.3,0.65,0.049,49561256,0.612,Africa,9178000000,6905000000,2008,Data,9297,295,9592,7344,407,271,1434,23,52,61
0.011,spain,1.59E+12,0.089,3146,0.004,0.6,84,78,1.1,1,0.147,0.684,0.169,45954106,0.78,Europe,70434000000,27157000000,2008,Data,51921,5271,57192,0,2398,237,53512,0,0,1045
0.019,sri lanka,40715240469,0.034,68,0.01,0.1,77,71,0.5,1,0.252,0.674,0.074,20217000,0.183,Asia,803000000,777000000,2008,Data,395,43,438,2,28,67,199,12,130,0
0.019,suriname,3532969035,0.059,406,0.024,0.2,73,67,1.3,1,0.293,0.644,0.063,515372,0.665,The Americas,83000000,35000000,2008,Data,135,16,151,0.2,52,3,95,0,0.5,0.5
0.012,thailand,2.73E+11,0.039,162,0.013,0.2,77,70,0.9,1,0.205,0.711,0.084,66185340,0.414,Asia,22497000000,6700000000,2008,Data,13201,1383,14584,109,853,8626,3963,283,750,0
0.028,tonga,346850176,0.063,207,0.012,0.1,75,69,0.5,1,0.377,0.563,0.059,102947,0.233,Oceania,19500000,25100000,2008,Data,46,4,50,0,6,31,6,0,0,7
0.015,trinidad and tobago,28165793618,0.044,924,0.022,0.3,73,66,1.4,1,0.209,0.712,0.078,1316449,0.094,The Americas,557000000,102000000,2008,Data,348,89,437,1,365,5,63,0,2,1
0.018,turkey,7.30E+11,0.061,628,0.022,0.3,77,70,0.9,1,0.274,0.657,0.069,70363511,0.696,Europe,26446000000,4509000000,2008,Data,28455,2525,30980,204,561,554,21198,1206,1212,4857
0.046,uganda,14239026768,0.088,39,0.057,0.1,56,55,0.3,1,0.491,0.484,0.025,31778799,0.139,Africa,536000000,315000000,2008,Data,681,163,844,624,54,15,106,10,19,16
0.011,ukraine,1.80E+11,0.066,257,0.011,0.1,74,63,1.2,1,0.139,0.7,0.16,46258200,0.683,Europe,6722000000,4585000000,2008,Data,24335,1114,25449,10,163,46,25164,23,17,26
0.013,united kingdom,2.69E+12,0.09,3875,0.005,0.8,82,78,1.2,1,0.176,0.661,0.162,61806995,0.808,Europe,46285000000,83584000000,2008,Data,23205,8683,31888,645,4212,2147,23826,538,521,0
0.015,uruguay,30366148205,0.08,722,0.011,0.4,80,73,1,1,0.23,0.632,0.137,3348898,0.94,The Americas,1195000000,466000000,2008,Data,1869,129,1998,0,1544,14,139,0,0,300
0.028,vanuatu,607983815,0.037,99,0.017,0.1,72,68,0.2,1,0.388,0.574,0.037,225398,0.24,Oceania,188000000,32000000,2008,Data,80.6,10,90.6,0,2.6,81.2,4.9,0,0,2
0.043,zambia,14640792100,0.066,78,0.067,0.1,52,51,0.3,1,0.47,0.504,0.027,12456527,0.379,Africa,148000000,107000000,2008,Data,472,339,811,607,47,35,109,0,14,0
0.019,suriname,3875409836,0.061,457,0.023,0.3,73,67,1.5,1,0.29,0.647,0.064,520173,0.664,The Americas,70000000,35000000,2009,Data,136,15,151,0.2,59,2,88,0,0.5,1
0.019,grenada,771481468,0.062,462,0.012,0.2,75,70,1.1,1,0.279,0.648,0.073,104296,0.357,The Americas,112000000,10000000,2009,Data,95,19,114,1,62,1,36,0,0,14
0.011,spain,1.45E+12,0.096,3058,0.004,0.6,85,79,1.1,1,0.148,0.682,0.17,46362946,0.782,Europe,59743000000,22787000000,2009,Data,47842.1,4335.6,52177.7,267.4,2574,505,48204.4,0,0,627
0.027,honduras,14587485644,0.091,173,0.022,0.1,75,70,1.1,1,0.374,0.584,0.043,7469844,0.511,The Americas,616000000,361000000,2009,Data,547,289,836,0.3,744.2,10.5,79.4,0.2,0.4,0.6
0.039,sierra leone,2453972797,0.169,74,0.117,0,45,44,0.2,1,0.423,0.551,0.025,5641182,0.379,Africa,25000000,22000000,2009,Data,21,16,37,13,7,4,11,2,0,0
0.021,bhutan,1264758198,0.046,82,0.036,0.1,67,66,0.5,1,0.305,0.651,0.044,704542,0.34,Asia,51000000,34000000,2009,Data,22,2,24,0.1,5.7,7.7,9.9,0,0.1,0
0.01,hungary,1.27E+11,0.077,977,0.006,0.6,78,70,1.2,1,0.147,0.687,0.165,10022650,0.684,Europe,6740000000,3233000000,2009,Data,39030,1594,40624,22,557,439,39606,0,0,0
0.016,costa rica,29382692643,0.097,619,0.009,0.3,81,77,0.4,1,0.255,0.682,0.064,4601424,0.706,The Americas,2001000000,462000000,2009,Data,1701.6,221.8,1923.4,2,1635,27,259,0,0,0
0.01,singapore,1.92E+11,0.045,1704,0.002,0.7,84,79,1.4,1,0.177,0.735,0.088,4987600,1,Asia,9403000000,15685000000,2009,Data,7068.4,2614.3,9682.7,73,468,6785,1318,86,953,0
0.025,botswana,10106837286,0.061,318,0.041,0.1,46,47,1,1,0.345,0.621,0.034,1951715,0.56,Africa,53000000,80000000,2009,Data,1575.7,145.7,1721.4,1548,32,22,86,0,3,30
0.011,slovenia,49208375314,0.092,2235,0.003,0.6,82,76,1,1,0.14,0.696,0.165,2039669,0.501,Europe,2735000000,1456000000,2009,Data,1580,244,1824,3,55,90,1676,0,0,0
0.033,ghana,25978563316,0.051,56,0.056,0.1,61,59,0.6,1,0.392,0.573,0.035,23691533,0.5,Africa,849000000,948000000,2009,Data,482,321,803,0,0,0,0,0,0,0
0.038,comoros,535199686,0.038,31,0.065,0,61,59,0.2,1,0.421,0.549,0.029,666097,0.279,Africa,32000000,17000000,2009,Data,8.3,3,11.3,2.9,0.1,0.3,7.5,0,0,0.5
0.012,china,4.99E+12,0.051,189,0.015,0.3,76,73,0.6,1,0.184,0.734,0.082,1331260000,0.479,Asia,42632000000,47108000000,2009,Data,16701,5237,21938,340.4,2491.2,117588.8,5131.5,207.4,714.3,2.2
0.014,chile,1.72E+11,0.075,760,0.008,0.4,82,76,1,1,0.226,0.685,0.089,16991729,0.884,The Americas,2350000000,1504000000,2009,Data,2026,734,2760,4,2174,73,383,1,3,122
0.014,australia,9.27E+11,0.09,4118,0.004,0.7,84,79,1,1,0.19,0.677,0.133,21691700,0.886,Oceania,28022000000,21891000000,2009,Data,4271,1219,5490,81.7,671,3120.2,1401.4,64.6,151.2,0
0.022,india,1.37E+12,0.039,44,0.048,0.1,67,64,0.4,1,0.306,0.644,0.05,1190138069,0.306,Asia,11136000000,9310000000,2009,Data,4267,901,5168,159,1098,865,1869,159,1001,16
0.016,brazil,1.62E+12,0.088,733,0.016,0.4,77,69,0.9,1,0.259,0.673,0.067,193490922,0.84,The Americas,5635000000,12897000000,2009,Data,3702,1100,4802,78,2862,208,1642,0,11,1
0.02,indonesia,5.40E+11,0.028,64,0.029,0.1,72,68,0.7,1,0.3,0.651,0.05,237486894,0.491,Asia,6053000000,6908000000,2009,Data,4006,2317,6323,28,230,4835,978,122,130,0
0.025,belize,1338500000,0.058,259,0.016,0.1,76,70,0.5,1,0.36,0.601,0.039,301016,0.452,The Americas,256000000,43000000,2009,Data,222,10,232,0.7,188,5,30,0.4,0,8
0.017,ireland,2.25E+11,0.1,5040,0.004,0.7,83,78,1.1,1,0.212,0.676,0.112,4535375,0.616,Europe,8458000000,7934000000,2009,Data,6225,964,7189,43,921,233,5992,0,0,0
0.022,israel,2.06E+11,0.076,1973,0.004,0.6,83,80,1.2,1,0.272,0.624,0.104,7485600,0.918,Middle East,5067000000,4241000000,2009,Data,1973,348,2321,76,687,95,1407,18,26,12
0.01,italy,2.11E+12,0.094,3306,0.004,0.5,85,79,1.5,1,0.14,0.658,0.201,59095365,0.682,Europe,41938000000,34399000000,2009,Data,58247,13445,71692,288.6,3761.2,1396.9,65743.8,260.9,240.7,0
0.033,solomon islands,597765363,0.078,91,0.028,0,68,66,0.1,1,0.409,0.559,0.032,514964,0.196,Oceania,50000000,37700000,2009,Data,10.8,7.5,18.3,0,1.1,15.9,1.1,0,0,0.2
0.016,jamaica,12125023181,0.052,229,0.016,0.2,75,70,1.1,1,0.296,0.626,0.078,2681386,0.536,The Americas,2070000000,259000000,2009,Data,1730,101,1831,1,1543,7,278,1,1,0
0.012,belgium,4.73E+11,0.106,4664,0.004,0.7,83,77,1.1,1,0.168,0.661,0.171,10796493,0.976,Europe,11500000000,22292000000,2009,Data,4532,2283,6815,63,375,238,5956,20,47,116
0.009,japan,5.04E+12,0.095,3746,0.002,0.8,86,80,0.9,1,0.134,0.643,0.223,127557958,0.897,Asia,12537000000,34788000000,2009,Data,5597,1193,6790,17,908,4941,820,7,95,1
0.029,jordan,23818322918,0.095,368,0.018,0.3,75,72,1,1,0.356,0.61,0.034,5915000,0.822,Middle East,3472000000,1202000000,2009,Data,3389,400,3789,46,190,138,602,1867,72,873
0.022,kazakhstan,1.15E+11,0.045,328,0.021,0.2,74,64,1.1,1,0.247,0.685,0.068,16092701,0.539,Asia,1185000000,1319000000,2009,Data,2679,1095,3774,3,27,170,3540,5,22,7
0.024,algeria,1.37E+11,0.046,174,0.024,0.1,72,69,0.9,1,0.272,0.681,0.047,36383302,0.668,Africa,381000000,574000000,2009,Data,429,227,656,258,13,47,284,54,0,1256
0.037,kenya,30716343757,0.046,36,0.054,0.1,60,57,0.5,1,0.426,0.548,0.026,39824734,0.232,Africa,1124000000,227000000,2009,Data,1310,180,1490,158,111,122,1040,0,0,59
0.013,france,2.62E+12,0.117,4776,0.004,0.7,85,78,0.9,1,0.184,0.65,0.166,64702921,0.781,Europe,58857000000,45806000000,2009,Data,66530,10234,76764,1823,5491,3371,65245,835,0,0
0.037,sao tome and principe,196473839,0.075,94,0.041,0.2,68,64,0.5,1,0.416,0.547,0.037,173240,0.612,Africa,8300000,400000,2009,Data,14.8,0.4,15.2,0,0,0,0,0,0,0
0.035,central african republic,1981728179,0.036,17,0.105,0,49,46,0.2,1,0.409,0.552,0.039,4266247,0.386,Africa,6000000,61000000,2009,Data,26.9,25.5,52.4,27,3.2,3.9,16.6,1.2,0,0.5
0.011,canada,1.37E+12,0.114,4528,0.005,0.8,83,79,0.7,1,0.166,0.695,0.139,33628571,0.808,The Americas,15568000000,30065000000,2009,Data,13240,2346,15586,76,12150,1026,2262,78,146,0
0.024,kiribati,127125253,0.115,143,0.049,0.1,70,65,0.1,1,0.343,0.619,0.038,96272,0.437,Oceania,2700000,10900000,2009,Data,2.2,1.7,3.9,0,0.7,2.7,0.4,0,0,0.1
0.011,finland,2.39E+11,0.092,4121,0.003,0.8,83,77,1.4,1,0.166,0.666,0.167,5338871,0.834,Europe,4104000000,5226000000,2009,Data,4244,1451,5695,7,151,310,5182,9,23,13
0.022,fiji,2925499821,0.042,143,0.02,0.2,72,66,0.8,1,0.292,0.662,0.047,852479,0.514,Oceania,724000000,110000000,2009,Data,500,42,542,0,65,415,55,0,0,7
0.021,kuwait,1.06E+11,0.039,1463,0.01,0.5,75,73,0.9,1,0.253,0.724,0.023,2850102,0.982,Middle East,660000000,6799000000,2009,Data,283,14,297,73,229,250,184,2997,1316,39
0.01,latvia,25875781250,0.068,784,0.009,0.7,78,68,1.1,1,0.141,0.677,0.182,2141669,0.678,Europe,1013000000,906000000,2009,Data,4075,651,4726,5,60,35,4611,2,8,5
0.028,lesotho,1708772782,0.098,84,0.08,0,47,46,0.3,1,0.381,0.576,0.043,1989873,0.243,Africa,30000000,247000000,2009,Data,304,40,344,314,4,5,20,0,0,1
0.012,lithuania,37050081723,0.075,836,0.006,0.6,79,68,1.6,1,0.154,0.692,0.155,3162916,0.668,Europe,1063000000,1170000000,2009,Data,856,485,1341,1.2,20.8,40.4,1266.9,0,0,11.8
0.036,madagascar,8550363829,0.045,19,0.045,0,64,61,0.3,1,0.437,0.534,0.029,20495695,0.313,Africa,518000000,123000000,2009,Data,130,33,163,37,5,6,111,0,0,4
0.011,belarus,49208656976,0.061,314,0.005,0.3,76,65,1,1,0.148,0.711,0.141,9507000,0.742,Europe,563000000,752000000,2009,Data,4505,367,4872,0,1,1,92,0,0,1
0.041,malawi,5030639934,0.083,29,0.055,0,53,53,0.2,1,0.459,0.51,0.031,14573338,0.154,Africa,46000000,91000000,2009,Data,373,382,755,574,46,12,105,2,14,2
0.022,maldives,1984639641,0.076,475,0.012,0.2,77,75,1.4,1,0.306,0.644,0.05,319660,0.388,Asia,1473000000,212000000,2009,Data,656,0,656,5,15,138,462,10,26,0
0.048,mali,8964480570,0.068,45,0.085,0,53,54,0.3,1,0.467,0.504,0.029,13559296,0.352,Africa,290000000,231000000,2009,Data,64,96,160,45,27,1,73,3,0,11
0.011,thailand,2.64E+11,0.041,164,0.013,0.2,77,70,1,1,0.199,0.715,0.086,66277335,0.427,Asia,19814000000,5749000000,2009,Data,12267,1883,14150,108,795,7994,4031,298,923,0
0.01,malta,8099400961,0.083,1669,0.006,0.6,83,78,1,1,0.159,0.699,0.141,412477,0.945,Europe,1117000000,362000000,2009,Data,1073,109,1182,0,14,0,1089,14,0,65
0.035,ethiopia,31843357840,0.045,15,0.054,0,62,59,0,1,0.449,0.518,0.033,84838032,0.169,Africa,1119000000,139000000,2009,Data,308,119,427,150,78,31,119,37,12,0
0.012,mauritius,8834661043,0.05,357,0.014,0.2,77,69,0.9,1,0.217,0.708,0.075,1275032,0.408,Africa,1390000000,384000000,2009,Data,861,29,890,204,13,26,580,6,41,1
0.02,mexico,8.95E+11,0.064,526,0.015,0.3,79,74,0.7,1,0.305,0.636,0.058,116422752,0.775,The Americas,12542000000,8737000000,2009,Data,21663,683,22346,10,20178,78,1188,0,0,892
0.028,tonga,318522296,0.046,145,0.012,0.1,75,69,0.5,1,0.376,0.565,0.059,103557,0.233,Oceania,16800000,19100000,2009,Data,42.6,3.1,45.7,0.2,6.1,28.9,4.8,0,0.1,5.6
0.015,trinidad and tobago,19332270662,0.061,887,0.021,0.4,73,66,1.4,1,0.208,0.711,0.081,1322518,0.092,The Americas,548000000,136000000,2009,Data,329,90,419,2,351,5,58,0,2,1
0.018,turkey,6.15E+11,0.067,580,0.021,0.4,77,70,0.9,1,0.271,0.66,0.069,71241080,0.701,Europe,26331000000,5061000000,2009,Data,30211,1795,32006,286.5,559,545,21142.3,1424.4,1462,4768
0.023,mongolia,4583834427,0.064,111,0.03,0.1,71,63,0.8,1,0.271,0.691,0.038,2672223,0.666,Asia,253000000,242000000,2009,Data,323.5,88.2,411.7,0.4,14.2,241.2,153.8,0.6,1.4,0
0.021,morocco,90908402631,0.057,165,0.03,0.4,72,68,0.8,1,0.285,0.665,0.05,31276564,0.572,Africa,7980000000,1713000000,2009,Data,7882,459,8341,223,215,77.7,3624,134.7,11.8,4055
0.045,uganda,14824492062,0.093,42,0.054,0.1,57,56,0.3,1,0.49,0.486,0.025,32864328,0.142,Africa,683000000,351000000,2009,Data,640,167,807,630,47,19,80,9,15,7
0.011,ukraine,1.17E+11,0.078,198,0.011,0.2,75,64,1.2,1,0.139,0.702,0.159,46053300,0.685,Europe,4349000000,3751000000,2009,Data,19953,845,20798,10,161,44,20514,28,20,21
0.013,united kingdom,2.21E+12,0.099,3512,0.005,0.8,82,78,1.2,1,0.176,0.66,0.164,62276270,0.81,Europe,38564000000,61133000000,2009,Data,23623,7449,31072,676.2,3883,2229.7,23274.1,618.3,390.6,0
0.026,cambodia,10401935532,0.063,46,0.039,0,73,68,0.4,1,0.324,0.627,0.049,14144225,0.197,Asia,1208000000,163000000,2009,Data,2029,133,2162,5,201,1467,470,1,16,0
0.041,mozambique,9674037707,0.06,25,0.074,0,50,48,0.3,1,0.453,0.515,0.032,23361025,0.307,Africa,217000000,247000000,2009,Data,1030,431,1461,1443,46,22,193,0,0,7
0.047,angola,75492417649,0.044,174,0.112,0.1,52,49,0.4,1,0.479,0.497,0.024,18926650,0.393,Africa,554000000,270000000,2009,Data,289,76,365,46,76,66,161,4,11,0
0.015,uruguay,30461322555,0.089,803,0.011,0.4,80,73,1.2,1,0.228,0.634,0.138,3360431,0.942,The Americas,1460000000,442000000,2009,Data,1925,174,2099,0,1643,17,140,0,0,298
0.045,burundi,1739781536,0.07,14,0.063,0,54,51,0.1,1,0.44,0.535,0.026,8926687,0.104,Africa,1700000,71000000,2009,Data,182,30,212,186,5,4,13,0,0,3
0.043,burkina faso,8348156389,0.073,41,0.073,0,55,54,0.3,1,0.461,0.514,0.025,15094967,0.248,Africa,99000000,111000000,2009,Data,155,246,401,119,18,7,116,2,0,7
0.021,el salvador,20661000000,0.068,228,0.016,0.1,76,67,1.2,1,0.328,0.604,0.068,6183484,0.638,The Americas,549000000,253000000,2009,Data,923,168,1091,0,1067,5,19,0,0,0
