Personal,Business,Africa,Americas,East Asia and Pacific,Europe,Middle East,South Asia,Other not Classified,Birth Rate,GDP,Health Exp % GDP,Health Exp/Capita,Infant Mortality Rate,Internet Usage,Life Expectancy Female,Life Expectancy Male,Mobile Phone Usage,Number of Records,Population 0-14,Population 15-64,Population 65+,Population Total,Population Urban,Tourism Inbound,Tourism Outbound,Personal Percentage,Business Percentage,Higher Tourism Percentage
3330.0,1443.0,36.0,3132.0,127.0,1446.0,11.0,0.0,20.0,0.02,553582178386.0,0.073,228.0,0.027,0.0,74.0,67.0,0.2,1.0,0.291,0.653,0.056,176968205.0,0.816,1844000000.0,3765000000.0,69.76744186046511,30.23255813953488,Business
823.0,17.0,0.0,6.0,786.0,30.0,2.0,15.0,0.0,0.022,5601090584.0,0.032,525.0,0.008,0.1,78.0,74.0,0.4,1.0,0.301,0.671,0.028,339114.0,0.717,155000000.0,456000000.0,97.97619047619047,2.0238095238095237,Personal
4920.0,184.0,3.0,52.0,24.0,4951.0,15.0,13.0,46.0,0.009,13868600710.0,0.074,129.0,0.017,0.1,75.0,69.0,0.2,1.0,0.152,0.68,0.168,8020282.0,0.692,1262000000.0,836000000.0,96.3949843260188,3.605015673981191,Personal
131.0,53.0,50.0,8.0,3.0,63.0,1.0,0.0,3.0,0.046,2812845486.0,0.049,12.0,0.095,0.0,52.0,50.0,0.0,1.0,0.467,0.506,0.027,11946080.0,0.185,25000000.0,35000000.0,71.19565217391305,28.804347826086957,Business
24.0,12.0,17.0,2.0,3.0,14.0,0.0,0.0,0.0,0.042,876794723.0,0.068,7.0,0.089,0.0,50.0,47.0,0.0,1.0,0.484,0.487,0.029,6839376.0,0.085,900000.0,12000000.0,66.66666666666666,33.33333333333333,Business
346.0,62.0,0.0,44.0,158.0,66.0,0.0,5.0,0.0,0.027,3979813388.0,0.062,20.0,0.076,0.0,66.0,60.0,0.0,1.0,0.397,0.564,0.039,12472586.0,0.187,429000000.0,59000000.0,84.80392156862744,15.196078431372548,Business
17061.0,2519.0,61.0,15974.0,1195.0,2324.0,47.0,78.0,0.0,0.011,732716942149.0,0.093,2152.0,0.005,0.6,82.0,77.0,0.3,1.0,0.189,0.685,0.127,31081900.0,0.798,12680000000.0,14634000000.0,87.13483146067415,12.865168539325841,Personal
6.0,4.0,5.0,0.7,0.4,3.5,0.1,0.0,0.2,0.039,931833294.0,0.04,10.0,0.113,0.0,45.0,42.0,0.0,1.0,0.422,0.538,0.04,3704045.0,0.377,5000000.0,29000000.0,60.0,40.0,Business
1553.0,207.0,2.0,1429.0,37.0,250.0,1.0,2.0,2.0,0.016,72336972322.0,0.077,348.0,0.009,0.2,80.0,74.0,0.3,1.0,0.273,0.654,0.074,15639289.0,0.864,1184000000.0,939000000.0,88.23863636363637,11.761363636363637,Personal
559.0,56.0,1.0,469.0,12.0,129.0,2.0,1.0,2.0,0.023,98203544965.0,0.06,144.0,0.021,0.0,75.0,68.0,0.1,1.0,0.324,0.628,0.048,40558648.0,0.724,1483000000.0,1556000000.0,90.89430894308943,9.105691056910569,Personal
921.0,210.0,1.0,952.0,15.0,157.0,0.0,0.0,7.0,0.02,16403602943.0,0.071,291.0,0.011,0.1,80.0,76.0,0.1,1.0,0.308,0.637,0.055,4013488.0,0.604,1339000000.0,434000000.0,81.43236074270557,18.56763925729443,Business
2568.0,129.0,8.0,30.0,14.0,2592.0,45.0,8.0,0.0,0.013,9679304971.0,0.058,776.0,0.005,0.2,80.0,76.0,0.3,1.0,0.219,0.678,0.103,961481.0,0.688,2203000000.0,568000000.0,95.21690767519466,4.78309232480534,Personal
2784.0,85.0,0.0,1239.0,2.0,1142.0,0.0,0.0,487.0,0.025,24894907435.0,0.062,173.0,0.032,0.0,74.0,68.0,0.1,1.0,0.345,0.602,0.053,8799298.0,0.626,2798000000.0,425000000.0,97.03729522481702,2.9627047751829907,Personal
494.0,241.0,0.0,660.0,3.0,22.0,0.0,0.0,50.0,0.024,13812700000.0,0.08,184.0,0.025,0.0,75.0,65.0,0.1,1.0,0.379,0.564,0.057,5985299.0,0.595,452000000.0,247000000.0,67.21088435374149,32.7891156462585,Business
2470.0,760.0,0.0,17.0,7.0,949.0,0.0,0.0,12.0,0.009,6240147810.0,0.049,218.0,0.008,0.3,76.0,65.0,0.5,1.0,0.174,0.671,0.155,1388115.0,0.692,661000000.0,253000000.0,76.47058823529412,23.52941176470588,Business
84.0,32.0,35.0,20.0,6.0,37.0,15.0,3.0,32.0,0.043,8080496318.0,0.047,6.0,0.087,0.0,54.0,52.0,0.0,1.0,0.466,0.504,0.031,67956866.0,0.149,218000000.0,50000000.0,72.41379310344827,27.586206896551722,Business
323.0,24.0,0.0,68.0,226.0,51.0,0.0,0.0,2.0,0.024,1660102346.0,0.033,67.0,0.02,0.0,70.0,65.0,0.1,1.0,0.343,0.621,0.036,814700.0,0.483,316000000.0,84000000.0,93.0835734870317,6.9164265129683,Personal
2931.0,1321.0,8.0,161.0,158.0,3916.0,3.0,6.0,0.0,0.011,124642505593.0,0.074,1786.0,0.003,0.4,82.0,75.0,0.8,1.0,0.18,0.669,0.151,5188008.0,0.824,2065000000.0,2442000000.0,68.93226716839135,31.06773283160865,Business
65336.0,9866.0,921.0,5291.0,2114.0,66491.0,325.0,0.0,60.0,0.013,1338302997763.0,0.102,2241.0,0.004,0.3,83.0,76.0,0.6,1.0,0.188,0.651,0.161,61355725.0,0.761,38385000000.0,26749000000.0,86.88066806733865,13.119331932661366,Personal
279.0,160.0,149.0,37.0,21.0,109.0,3.0,0.0,119.0,0.034,5314871684.0,0.056,15.0,0.063,0.0,58.0,56.0,0.0,1.0,0.412,0.557,0.031,19293392.0,0.446,374000000.0,165000000.0,63.55353075170843,36.44646924829157,Business
104.0,12.0,0.0,66.0,1.0,40.0,0.0,0.0,15.0,0.019,523279846.0,0.076,392.0,0.013,0.1,73.0,68.0,0.1,1.0,0.341,0.582,0.077,101849.0,0.361,83000000.0,8000000.0,89.65517241379311,10.344827586206897,Personal
19.0,18.0,18.0,4.0,2.0,13.0,1.0,1.0,0.4,0.042,2833442750.0,0.059,19.0,0.099,0.0,51.0,51.0,0.0,1.0,0.44,0.526,0.034,8895353.0,0.314,8200000.0,26000000.0,51.35135135135135,48.64864864864865,Business
449.0,69.0,0.2,460.0,7.0,50.0,0.1,0.2,0.2,0.031,7566517572.0,0.069,83.0,0.03,0.0,73.0,68.0,0.0,1.0,0.419,0.541,0.04,6365040.0,0.46,260000000.0,205000000.0,86.67953667953668,13.320463320463322,Personal
2459.0,78.0,87.0,440.0,337.0,890.0,67.0,672.0,44.0,0.025,493954333981.0,0.045,21.0,0.064,0.0,64.0,61.0,0.0,1.0,0.338,0.617,0.044,1059500888.0,0.279,3342000000.0,4367000000.0,96.9255025620812,3.0744974379188017,Personal
2958.0,2196.0,40.0,243.0,3920.0,862.0,37.0,51.0,0.0,0.021,160446947638.0,0.022,17.0,0.039,0.0,70.0,66.0,0.0,1.0,0.304,0.649,0.047,211970371.0,0.428,5277000000.0,3406000000.0,57.392316647264266,42.607683352735734,Business
5475.0,878.0,32.0,915.0,217.0,5189.0,0.0,0.0,0.0,0.015,105166579628.0,0.067,1848.0,0.006,0.2,80.0,75.0,0.8,1.0,0.214,0.674,0.112,3866243.0,0.594,3789000000.0,2956000000.0,86.17975759483708,13.820242405162917,Personal
981.0,227.0,36.0,350.0,53.0,704.0,31.0,14.0,8.0,0.021,122940533086.0,0.079,1499.0,0.005,0.2,81.0,78.0,0.9,1.0,0.28,0.619,0.1,6439000.0,0.913,2854000000.0,3887000000.0,81.20860927152319,18.79139072847682,Business
51159.0,9801.0,201.9,2202.7,1224.8,57152.9,100.1,77.5,0.0,0.009,1123702691037.0,0.081,1590.0,0.004,0.3,83.0,77.0,0.9,1.0,0.143,0.672,0.186,56974100.0,0.673,26916000000.0,16997000000.0,83.92224409448818,16.07775590551181,Business
1208.0,68.0,1.0,1083.0,9.0,182.0,0.0,1.0,0.0,0.019,9104515930.0,0.051,178.0,0.02,0.0,74.0,68.0,0.2,1.0,0.324,0.601,0.075,2605556.0,0.521,1494000000.0,227000000.0,94.67084639498434,5.329153605015674,Personal
3535.0,1236.0,15.0,866.0,3189.0,630.0,3.0,66.0,2.0,0.009,4159859918094.0,0.078,2554.0,0.003,0.4,85.0,78.0,0.6,1.0,0.144,0.679,0.177,127149000.0,0.8,5750000000.0,35526000000.0,74.09348145042968,25.906518549570322,Business
902.0,92.0,271.0,85.0,44.0,572.0,0.0,24.0,0.0,0.039,12985991723.0,0.046,19.0,0.068,0.0,54.0,52.0,0.0,1.0,0.438,0.534,0.028,32126351.0,0.202,536000000.0,183000000.0,90.74446680080483,9.25553319919517,Personal
26.2,46.6,18.0,39.0,99.0,69.0,1264.0,578.0,4.0,0.023,34890773740.0,0.036,634.0,0.011,0.1,74.0,73.0,0.4,1.0,0.257,0.711,0.033,1980604.0,0.981,286000000.0,3207000000.0,35.989010989010985,64.01098901098902,Business
1605.0,434.0,0.0,21.0,16.0,1999.0,0.0,2.0,0.0,0.008,8313047744.0,0.062,215.0,0.014,0.1,77.0,65.0,0.3,1.0,0.172,0.674,0.154,2337170.0,0.68,153000000.0,255000000.0,78.71505640019618,21.284943599803828,Business
250.0,44.0,286.0,1.0,2.0,6.0,0.0,0.0,0.0,0.031,706430933.0,0.075,28.0,0.082,0.0,46.0,45.0,0.0,1.0,0.41,0.545,0.046,1871500.0,0.201,16000000.0,166000000.0,85.03401360544217,14.965986394557824,Personal
111.0,58.0,515.0,1.0,6.0,40.0,388.0,4.0,0.0,0.022,28420321952.0,0.041,261.0,0.024,0.0,74.0,71.0,0.0,1.0,0.326,0.634,0.04,5258677.0,0.764,90000000.0,572000000.0,65.68047337278107,34.319526627218934,Business
999.0,272.0,0.0,15.0,11.0,322.0,0.0,0.0,6.0,0.009,12159225000.0,0.063,220.0,0.009,0.1,78.0,66.0,0.3,1.0,0.193,0.665,0.142,3470818.0,0.669,425000000.0,227000000.0,78.59952793076317,21.400472069236823,Business
129.0,41.0,31.0,7.0,3.0,119.0,0.0,0.0,9.0,0.04,4529575233.0,0.05,14.0,0.067,0.0,60.0,58.0,0.0,1.0,0.455,0.516,0.03,16235767.0,0.274,149000000.0,179000000.0,75.88235294117646,24.11764705882353,Business
122.0,144.0,203.0,12.0,0.0,43.0,0.0,0.0,8.0,0.045,1716502069.0,0.051,8.0,0.097,0.0,46.0,46.0,0.0,1.0,0.46,0.51,0.03,11623166.0,0.147,40000000.0,52000000.0,45.86466165413533,54.13533834586466,Business
10530.0,1532.0,162.0,322.0,10833.0,704.0,108.0,212.0,435.0,0.022,92783947368.0,0.033,130.0,0.008,0.3,75.0,71.0,0.3,1.0,0.327,0.634,0.039,23925742.0,0.629,7627000000.0,3391000000.0,87.29895539711491,12.701044602885094,Personal
461.0,0.0,2.0,7.0,69.0,364.0,2.0,17.0,0.0,0.023,802442810.0,0.053,153.0,0.032,0.0,72.0,70.0,0.1,1.0,0.399,0.561,0.039,277825.0,0.289,327000000.0,59000000.0,100.0,0.0,Personal
648.0,26.5,168.0,8.0,24.0,438.0,1.0,21.0,0.0,0.016,4536544699.0,0.038,147.0,0.015,0.1,75.0,68.0,0.2,1.0,0.255,0.683,0.063,1199881.0,0.425,820000000.0,216000000.0,96.07116382505559,3.9288361749444034,Personal
19201.0,609.0,0.0,19172.0,0.0,362.0,0.0,0.0,276.0,0.024,724703571307.0,0.054,373.0,0.02,0.1,77.0,72.0,0.2,1.0,0.337,0.613,0.05,105339877.0,0.75,9190000000.0,6685000000.0,96.92579505300354,3.0742049469964665,Personal
165.9,21.5,0.3,7.6,90.3,88.4,0.1,0.7,0.0,0.019,1267997923.0,0.046,24.0,0.047,0.0,67.0,60.0,0.1,1.0,0.336,0.627,0.037,2419669.0,0.582,49000000.0,59000000.0,88.52721451440769,11.472785485592315,Personal
4086.0,293.0,97.0,149.0,43.0,1864.0,85.0,6.0,2135.0,0.021,37724674865.0,0.044,58.0,0.041,0.0,70.0,67.0,0.2,1.0,0.333,0.619,0.048,29021156.0,0.537,2966000000.0,589000000.0,93.30897465174698,6.691025348253025,Personal
179.0,144.0,368.0,0.0,0.0,37.0,0.0,0.0,0.0,0.045,4075049537.0,0.056,12.0,0.109,0.0,49.0,46.0,0.0,1.0,0.44,0.529,0.032,18785719.0,0.293,64000000.0,132000000.0,55.417956656346746,44.58204334365325,Business
521.0,150.0,536.0,9.0,0.0,112.0,0.0,0.0,13.0,0.031,3546791603.0,0.062,113.0,0.049,0.0,56.0,52.0,0.1,1.0,0.403,0.564,0.033,1931282.0,0.329,264000000.0,71000000.0,77.64530551415797,22.35469448584203,Business
324.0,37.0,2.0,43.0,88.0,142.0,0.0,86.0,0.0,0.032,6007061224.0,0.053,13.0,0.057,0.0,64.0,62.0,0.0,1.0,0.403,0.559,0.039,23655119.0,0.14,191000000.0,128000000.0,89.75069252077562,10.249307479224377,Personal
1662.0,247.0,21.0,240.0,1159.0,387.0,5.0,15.0,81.0,0.014,53305639461.0,0.077,1052.0,0.006,0.5,81.0,76.0,0.6,1.0,0.225,0.657,0.118,3880500.0,0.858,2340000000.0,1255000000.0,87.06128863279203,12.938711367207961,Personal
185.0,298.0,1.0,432.0,9.0,40.0,0.0,1.0,0.0,0.027,5323146568.0,0.053,54.0,0.031,0.0,73.0,67.0,0.0,1.0,0.403,0.559,0.038,5176685.0,0.55,135000000.0,128000000.0,38.302277432712216,61.697722567287784,Business
25.0,28.0,35.0,2.0,1.0,14.0,0.0,0.0,0.0,0.053,1945327546.0,0.074,12.0,0.098,0.0,51.0,51.0,0.0,1.0,0.481,0.494,0.025,11396434.0,0.163,30000000.0,33000000.0,47.16981132075472,52.83018867924528,Business
424.0,426.0,1235.0,68.0,108.0,270.0,29.0,36.0,6.0,0.043,44138014092.0,0.048,18.0,0.11,0.0,47.0,46.0,0.0,1.0,0.435,0.538,0.028,126004992.0,0.357,168000000.0,858000000.0,49.88235294117647,50.117647058823536,Business
2297.0,776.0,0.0,141.0,0.0,2817.0,0.0,0.0,115.0,0.013,170922851074.0,0.098,3705.0,0.004,0.6,82.0,76.0,0.8,1.0,0.2,0.65,0.15,4513751.0,0.766,2380000000.0,4718000000.0,74.74780344939799,25.25219655060202,Business
943.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,19949284975.0,0.031,263.0,0.013,0.1,75.0,71.0,0.1,1.0,0.369,0.607,0.024,2239025.0,0.715,538000000.0,703000000.0,86.11872146118722,13.881278538812786,Personal
373.0,127.0,15.0,82.0,43.0,205.0,30.0,124.0,1.0,0.03,72309738921.0,0.028,13.0,0.086,0.0,65.0,63.0,0.0,1.0,0.409,0.552,0.04,146857081.0,0.334,533000000.0,555000000.0,74.6,25.4,Business
251.0,142.0,0.0,367.0,11.0,32.0,0.0,0.0,0.0,0.024,11807500000.0,0.077,293.0,0.021,0.1,78.0,73.0,0.2,1.0,0.318,0.625,0.056,3116409.0,0.625,665000000.0,227000000.0,63.8676844783715,36.1323155216285,Business
20.0,34.0,0.0,6.0,40.0,5.0,0.0,3.0,0.0,0.035,3081029666.0,0.045,25.0,0.058,0.0,61.0,57.0,0.0,1.0,0.402,0.573,0.025,5518971.0,0.132,5200000.0,38000000.0,37.03703703703704,62.96296296296296,Business
248.0,30.0,0.0,260.0,3.0,15.0,0.0,0.0,0.0,0.028,7662595076.0,0.076,107.0,0.027,0.0,73.0,68.0,0.2,1.0,0.377,0.578,0.045,5460621.0,0.56,91000000.0,130000000.0,89.20863309352518,10.79136690647482,Personal
868.0,33.0,2.0,534.0,38.0,221.0,0.0,1.0,104.0,0.024,51295103189.0,0.047,96.0,0.028,0.1,74.0,68.0,0.1,1.0,0.337,0.614,0.049,26372358.0,0.734,763000000.0,773000000.0,96.33740288568258,3.662597114317425,Personal
1440.0,330.0,2.0,451.0,986.0,202.0,16.0,22.0,118.0,0.029,76261998623.0,0.03,29.0,0.03,0.0,70.0,64.0,0.2,1.0,0.382,0.585,0.033,79297756.0,0.477,2011000000.0,1918000000.0,81.35593220338984,18.64406779661017,Business
10760.0,4240.0,9.0,307.0,83.0,60982.0,6.0,9.0,33.0,0.01,190420870075.0,0.059,292.0,0.008,0.1,78.0,70.0,0.3,1.0,0.187,0.688,0.125,38248076.0,0.618,5121000000.0,3595000000.0,71.73333333333333,28.26666666666667,Business
18567.0,3028.0,34.0,306.0,869.0,19704.0,24.0,48.0,609.0,0.009,306602673980.0,0.057,119.0,0.019,0.0,72.0,59.0,0.1,1.0,0.175,0.698,0.127,145976473.0,0.733,4726000000.0,9760000000.0,85.97823570270896,14.021764297291039,Personal
14.6,9.5,11.4,3.2,1.8,6.3,1.4,0.0,0.0,0.044,1079478388.0,0.16,40.0,0.139,0.0,40.0,38.0,0.0,1.0,0.429,0.547,0.024,4295667.0,0.359,14000000.0,42000000.0,60.58091286307054,39.41908713692946,Business
5922.0,1601.0,81.0,434.0,5298.0,1124.0,72.0,508.0,5.0,0.012,89285087395.0,0.024,526.0,0.003,0.4,80.0,76.0,0.7,1.0,0.211,0.714,0.075,4138000.0,1.0,4641000000.0,6600000000.0,78.7185963046657,21.28140369533431,Business
1006.0,213.0,0.0,33.0,15.0,1160.0,0.0,0.0,10.0,0.009,20498926981.0,0.086,883.0,0.004,0.3,80.0,72.0,0.7,1.0,0.155,0.701,0.144,1992060.0,0.508,1059000000.0,560000000.0,82.52666119770304,17.473338802296965,Business
5231.0,556.0,4131.0,242.0,194.0,1028.0,13.0,28.0,151.0,0.024,118478986833.0,0.086,223.0,0.053,0.1,57.0,53.0,0.2,1.0,0.325,0.64,0.036,44909738.0,0.574,3256000000.0,2366000000.0,90.39225851045447,9.607741489545534,Personal
44081.0,4484.0,0.0,2125.0,256.0,45019.0,0.0,0.0,1165.0,0.01,608856375839.0,0.072,1089.0,0.005,0.2,83.0,76.0,0.7,1.0,0.146,0.685,0.169,40756001.0,0.763,33829000000.0,8466000000.0,90.76701328116957,9.232986718830434,Personal
314.0,23.0,1.0,16.0,49.0,211.0,6.0,54.0,0.0,0.018,15746224410.0,0.037,31.0,0.013,0.0,76.0,68.0,0.0,1.0,0.265,0.672,0.064,18797000.0,0.184,347000000.0,402000000.0,93.17507418397626,6.824925816023739,Personal
40.0,10.0,7.0,4.0,10.0,11.0,13.0,5.0,0.0,0.039,13182872555.0,0.035,16.0,0.067,0.0,60.0,57.0,0.0,1.0,0.436,0.534,0.03,28434810.0,0.325,3000000.0,74000000.0,80.0,20.0,Business
51.0,3.0,0.0,3.0,1.0,49.0,0.0,0.0,0.0,0.022,763465571.0,0.084,136.0,0.029,0.0,72.0,65.0,0.2,1.0,0.304,0.638,0.058,473312.0,0.665,26000000.0,62000000.0,94.44444444444444,5.555555555555555,Personal
4651.0,2781.0,0.0,255.0,111.0,3368.0,0.0,0.0,374.0,0.01,227359498891.0,0.089,2268.0,0.003,0.5,82.0,78.0,0.8,1.0,0.183,0.645,0.172,8895960.0,0.841,5200000000.0,7916000000.0,62.58073196986006,37.41926803013993,Business
3026.0,300.0,71.0,43.0,25.0,472.0,2237.0,237.0,585.0,0.03,21099833784.0,0.049,58.0,0.019,0.0,75.0,72.0,0.0,1.0,0.404,0.563,0.034,16700984.0,0.523,1150000000.0,670000000.0,90.98015634395671,9.019843656043296,Personal
9047.0,1014.0,91.0,604.0,6492.0,2396.0,129.0,350.0,71.0,0.014,115536405150.0,0.033,61.0,0.018,0.1,75.0,67.0,0.1,1.0,0.238,0.694,0.068,63069070.0,0.326,9378000000.0,3334000000.0,89.92147897823278,10.07852102176722,Personal
26.0,6.0,0.0,7.0,21.0,4.0,0.0,0.0,0.0,0.028,167042880.0,0.057,96.0,0.015,0.0,73.0,69.0,0.0,1.0,0.382,0.56,0.058,98504.0,0.23,6800000.0,3200000.0,81.25,18.75,Business
314.0,69.0,1.0,286.0,4.0,89.0,0.0,1.0,2.0,0.015,8824873156.0,0.044,305.0,0.025,0.2,72.0,65.0,0.2,1.0,0.246,0.687,0.067,1272347.0,0.106,361000000.0,172000000.0,81.98433420365535,18.01566579634465,Business
10034.0,1243.0,119.0,327.0,247.0,9473.0,263.0,342.0,11.0,0.021,196005289695.0,0.052,148.0,0.032,0.1,74.0,67.0,0.3,1.0,0.302,0.637,0.061,64100297.0,0.653,10067000000.0,1738000000.0,88.9775649552186,11.022435044781414,Personal
10221.0,1655.0,5.0,64.0,17.0,9061.0,13.0,7.0,6.0,0.008,38009344577.0,0.057,44.0,0.015,0.0,74.0,63.0,0.0,1.0,0.168,0.691,0.141,48683865.0,0.672,759000000.0,676000000.0,86.06433142472213,13.935668575277871,Personal
15448.0,7387.0,630.0,4582.0,1834.0,15061.0,402.0,326.0,0.0,0.011,1485147545703.0,0.073,1819.0,0.006,0.3,80.0,76.0,0.8,1.0,0.188,0.654,0.158,59119673.0,0.788,26137000000.0,46410000000.0,67.6505364571929,32.349463542807094,Business
2016.0,120.0,0.0,1708.0,6.0,70.0,0.0,0.0,350.0,0.016,20898788420.0,0.112,703.0,0.014,0.1,79.0,71.0,0.2,1.0,0.244,0.624,0.132,3326762.0,0.923,700000000.0,338000000.0,94.3820224719101,5.617977528089887,Personal
47.0,6.0,0.0,1.0,48.0,3.0,0.0,0.0,1.0,0.032,257926882.0,0.037,50.0,0.019,0.0,70.0,66.0,0.0,1.0,0.411,0.556,0.033,189285.0,0.22,58000000.0,8000000.0,88.67924528301887,11.320754716981133,Personal
291.0,201.0,317.0,30.0,30.0,113.0,0.0,3.0,0.0,0.045,3653822712.0,0.06,21.0,0.095,0.0,43.0,42.0,0.0,1.0,0.459,0.514,0.027,10362137.0,0.35,80000000.0,102000000.0,59.14634146341463,40.853658536585364,Business
370.0,100.0,0.1,16.0,3.0,439.0,1.0,0.4,11.0,0.017,4449373456.0,0.065,89.0,0.021,0.0,78.0,72.0,0.3,1.0,0.29,0.636,0.075,3051427.0,0.435,492000000.0,386000000.0,78.72340425531915,21.27659574468085,Business
62.0,29.0,17.0,15.0,5.0,52.0,1.0,1.0,0.0,0.05,12497346043.0,0.044,33.0,0.126,0.0,48.0,45.0,0.0,1.0,0.477,0.499,0.025,14886574.0,0.339,51000000.0,52000000.0,68.13186813186813,31.868131868131865,Business
131.0,31.0,0.0,46.0,3.0,80.0,14.0,19.0,0.0,0.013,2376335048.0,0.054,42.0,0.024,0.0,76.0,69.0,0.0,1.0,0.241,0.651,0.108,3047002.0,0.643,81000000.0,85000000.0,80.8641975308642,19.1358024691358,Business
59.0,775.0,0.0,6.0,3.0,582.0,2.0,241.0,0.0,0.014,6236024951.0,0.045,34.0,0.053,0.1,70.0,65.0,0.1,1.0,0.291,0.649,0.06,8171950.0,0.518,63000000.0,110000000.0,7.074340527577938,92.92565947242207,Business
4412.0,419.0,47.0,177.0,187.0,256.0,3642.0,522.0,0.0,0.02,9632411109.0,0.039,510.0,0.01,0.2,76.0,74.0,0.5,1.0,0.301,0.675,0.024,732541.0,0.884,985000000.0,550000000.0,91.32684744359346,8.67315255640654,Personal
177.0,30.0,1.0,18.0,41.0,47.0,3.0,97.0,0.0,0.026,47571130071.0,0.031,11.0,0.059,0.0,67.0,66.0,0.0,1.0,0.359,0.6,0.041,137006279.0,0.248,59000000.0,309000000.0,85.5072463768116,14.492753623188406,Personal
439.0,58.0,1.0,275.0,2.0,219.0,0.0,1.0,0.0,0.013,3168600000.0,0.074,677.0,0.015,0.3,76.0,71.0,0.4,1.0,0.214,0.672,0.114,269524.0,0.335,666000000.0,146000000.0,88.32997987927565,11.670020120724347,Personal
1727.0,180.0,0.0,3.0,3.0,57.0,0.0,0.0,0.0,0.009,14594925393.0,0.065,96.0,0.009,0.1,74.0,62.0,0.0,1.0,0.172,0.687,0.14,9865000.0,0.709,295000000.0,527000000.0,90.56109071840586,9.438909281594126,Personal
4319.0,2400.0,60.0,400.0,348.0,5798.0,18.0,39.0,57.0,0.011,252795031056.0,0.085,2075.0,0.004,0.5,81.0,75.0,0.8,1.0,0.174,0.655,0.171,10332785.0,0.972,7598000000.0,11270000000.0,64.2803988688793,35.719601131120704,Business
186.0,13.0,0.0,154.0,3.0,29.0,0.0,0.0,12.0,0.028,932676403.0,0.044,162.0,0.02,0.1,75.0,68.0,0.2,1.0,0.393,0.565,0.042,251766.0,0.471,121000000.0,48000000.0,93.46733668341709,6.532663316582915,Personal
1151.0,123.0,1096.0,19.0,12.0,57.0,0.0,5.0,86.0,0.026,5438856515.0,0.057,193.0,0.054,0.0,49.0,48.0,0.2,1.0,0.372,0.598,0.03,1808976.0,0.544,324000000.0,197000000.0,90.34536891679748,9.654631083202512,Personal
2714.0,1070.0,40.0,2206.0,108.0,1415.0,7.0,0.0,9.0,0.02,504221228974.0,0.072,203.0,0.025,0.1,75.0,67.0,0.2,1.0,0.287,0.655,0.057,179393768.0,0.819,2142000000.0,2929000000.0,71.723044397463,28.276955602536997,Business
5383.0,180.0,4.0,47.0,22.0,5426.0,14.0,9.0,40.0,0.009,15979194511.0,0.076,154.0,0.016,0.1,75.0,69.0,0.3,1.0,0.148,0.683,0.17,7868468.0,0.695,1392000000.0,1018000000.0,96.76433579004134,3.2356642099586552,Personal
88.0,111.0,55.0,10.0,4.0,73.0,1.0,0.0,7.0,0.046,3205592273.0,0.05,13.0,0.094,0.0,52.0,50.0,0.0,1.0,0.467,0.507,0.027,12296399.0,0.193,37000000.0,36000000.0,44.221105527638194,55.778894472361806,Business
52.0,22.0,25.0,2.0,1.0,6.0,0.0,0.0,40.0,0.043,825394484.0,0.071,6.0,0.086,0.0,50.0,48.0,0.0,1.0,0.476,0.495,0.028,7037727.0,0.087,1600000.0,14000000.0,70.27027027027027,29.72972972972973,Business
465.0,58.0,0.0,113.0,409.0,219.0,0.0,4.0,0.0,0.027,4284028138.0,0.064,22.0,0.069,0.0,67.0,61.0,0.0,1.0,0.388,0.572,0.04,12709336.0,0.188,509000000.0,64000000.0,88.91013384321224,11.089866156787762,Personal
17404.0,2560.0,54.0,16576.0,1210.0,2095.0,42.0,79.0,0.0,0.011,752531702033.0,0.096,2254.0,0.005,0.6,82.0,77.0,0.4,1.0,0.186,0.687,0.128,31362000.0,0.799,12744000000.0,14257000000.0,87.17691845321579,12.823081546784213,Personal
1.3,1.6,1.5,0.2,0.2,1.0,0.0,0.0,0.0,0.039,991387865.0,0.042,11.0,0.113,0.0,46.0,42.0,0.0,1.0,0.422,0.539,0.04,3767248.0,0.378,3000000.0,29000000.0,44.82758620689655,55.172413793103445,Business
1296.0,195.0,2.0,1119.0,41.0,245.0,1.0,2.0,2.0,0.016,70984568429.0,0.075,331.0,0.008,0.2,81.0,75.0,0.4,1.0,0.267,0.658,0.075,15819522.0,0.866,1221000000.0,932000000.0,86.92152917505031,13.078470824949697,Personal
10219.0,3220.0,84.0,1510.0,92866.0,3007.0,52.0,381.0,8.0,0.013,1453827558028.0,0.048,54.0,0.026,0.0,74.0,72.0,0.2,1.0,0.236,0.692,0.072,1280400000.0,0.384,21742000000.0,16759000000.0,76.03988391993451,23.96011608006548,Business
432.0,135.0,1.0,428.0,12.0,118.0,1.0,1.0,6.0,0.022,97933392356.0,0.057,135.0,0.02,0.0,75.0,68.0,0.1,1.0,0.32,0.631,0.049,41216304.0,0.727,1237000000.0,1355000000.0,76.19047619047619,23.809523809523807,Business
849.0,264.0,1.0,928.0,16.0,164.0,0.0,0.0,5.0,0.019,16844378578.0,0.08,332.0,0.01,0.2,80.0,76.0,0.1,1.0,0.3,0.644,0.056,4093840.0,0.618,1292000000.0,430000000.0,76.28032345013477,23.71967654986523,Business
